,Total On-Peak (kW),Total Off-Peak (kW),DP-CH-1 MAIN,DP-CH-2 MAIN,DP-CH-3 MAIN,DP-CH-4 MAIN,DP-CH-5 MAIN,Total kWh,Type_of_Peak
10/2/2023 19:15,938.54,,90.66,31.09,702.41,92.37,22.01,938.54,On-Peak
10/2/2023 19:30,927.12,,90.68,30.61,691.48,92.99,21.36,927.12,On-Peak
10/2/2023 19:45,916.78,,90.59,30.6,681.19,92.39,22.01,916.78,On-Peak
10/2/2023 20:00,690.65,,88.34,76.7,451.35,52.45,21.81,690.65,On-Peak
10/2/2023 20:15,631.96,,87.85,174.97,344.8,1.99,22.35,631.96,On-Peak
10/2/2023 20:30,654.67,,87.49,194.92,348.57,1.65,22.04,654.67,On-Peak
10/2/2023 20:45,638.76,,87.02,187.81,339.47,2.26,22.2,638.76,On-Peak
10/2/2023 21:00,621.29,,86.82,179.41,331.05,1.75,22.26,621.29,On-Peak
10/2/2023 21:15,535.06,,85.58,155.48,269.93,1.99,22.08,535.06,On-Peak
10/2/2023 21:30,227.44,,56.07,138.55,25.77,1.99,5.06,227.44,On-Peak
10/2/2023 21:45,183.82,,46.03,134.31,1.61,1.86,0.01,183.82,On-Peak
10/2/2023 22:00,,141.93,1.29,136.09,1.6,2.08,0.87,141.93,Off-Peak
10/2/2023 22:15,,140.3,0,136.94,1.41,1.95,0,140.3,Off-Peak
10/2/2023 22:30,,141.93,0,138.15,1.16,1.91,0.71,141.93,Off-Peak
10/2/2023 22:45,,136.29,0,132.92,1.31,1.9,0.16,136.29,Off-Peak
10/2/2023 23:00,,123.28,0,119.56,1.18,2.05,0.49,123.28,Off-Peak
10/2/2023 23:15,,121.15,0,117.62,1.26,1.87,0.4,121.15,Off-Peak
10/2/2023 23:30,,123.9,0,120.32,1.15,2.18,0.25,123.9,Off-Peak
10/2/2023 23:45,,126,0,122.25,1.27,1.84,0.64,126,Off-Peak
11/2/2023 0:00,,122.94,0,120,1.12,1.82,0,122.94,Off-Peak
11/2/2023 0:15,,129.03,0,122.34,3.84,2.46,0.39,129.03,Off-Peak
11/2/2023 0:30,,129.1,0,120.2,5.9,2.41,0.59,129.1,Off-Peak
11/2/2023 0:45,,128.28,0,120.43,4.76,2.34,0.75,128.28,Off-Peak
11/2/2023 1:00,,123.57,0,120.58,1.01,1.79,0.19,123.57,Off-Peak
11/2/2023 1:15,,125.6,0,121.85,1.42,1.84,0.49,125.6,Off-Peak
11/2/2023 1:30,,125.66,0,122.02,0.89,2.33,0.42,125.66,Off-Peak
11/2/2023 1:45,,124.72,0,121.47,1.55,1.45,0.25,124.72,Off-Peak
11/2/2023 2:00,,125.59,0,121.73,0.86,2.35,0.65,125.59,Off-Peak
11/2/2023 2:15,,125.74,0,122.42,1.48,1.83,0.01,125.74,Off-Peak
11/2/2023 2:30,,126.17,0,122.63,0.91,1.76,0.87,126.17,Off-Peak
11/2/2023 2:45,,126.32,0,122.5,1.36,2.46,0,126.32,Off-Peak
11/2/2023 3:00,,126.02,0,123.02,1.05,1.25,0.7,126.02,Off-Peak
11/2/2023 3:15,,126.23,0,122.42,1.24,2.39,0.18,126.23,Off-Peak
11/2/2023 3:30,,125.74,0,122.11,1.19,1.92,0.52,125.74,Off-Peak
11/2/2023 3:45,,126.61,0,123.45,1.07,1.72,0.37,126.61,Off-Peak
11/2/2023 4:00,,128.1,0,123.94,1.35,2.5,0.31,128.1,Off-Peak
11/2/2023 4:15,,126.7,0,123.94,0.93,1.25,0.58,126.7,Off-Peak
11/2/2023 4:30,,128.77,0,124.77,1.5,2.38,0.12,128.77,Off-Peak
11/2/2023 4:45,,128.7,0,125.16,0.86,1.91,0.77,128.7,Off-Peak
11/2/2023 5:00,,127.87,0,124.65,1.51,1.71,0,127.87,Off-Peak
11/2/2023 5:15,,128.59,0,124.41,0.92,2.46,0.8,128.59,Off-Peak
11/2/2023 5:30,,397.33,56.53,160.27,84.22,96.22,0.09,397.33,Off-Peak
11/2/2023 5:45,,621.4,85.79,119.54,251.5,133.39,31.18,621.4,Off-Peak
11/2/2023 6:00,,701.93,85.72,81.28,247.11,136.9,150.92,701.93,Off-Peak
11/2/2023 6:15,,652.91,85.74,81.78,210.51,136.8,138.08,652.91,Off-Peak
11/2/2023 6:30,,605.99,85.72,81.22,182.93,137.59,118.53,605.99,Off-Peak
11/2/2023 6:45,,566.01,85.67,81.17,159.94,136.45,102.78,566.01,Off-Peak
11/2/2023 7:00,,549.23,85.69,81.74,149.11,137.33,95.36,549.23,Off-Peak
11/2/2023 7:15,,565.39,85.74,81.29,158.63,136.9,102.83,565.39,Off-Peak
11/2/2023 7:30,,616.86,87.49,81.03,188.09,136.53,123.72,616.86,Off-Peak
11/2/2023 7:45,,643.63,88.28,81.66,202.75,137.17,133.77,643.63,Off-Peak
11/2/2023 8:00,,648.59,88.62,81.42,206.29,136.17,136.09,648.59,Off-Peak
11/2/2023 8:15,,670.39,88.9,80.98,219.28,136.8,144.43,670.39,Off-Peak
11/2/2023 8:30,,684.96,89.46,81.62,226.79,136.87,150.22,684.96,Off-Peak
11/2/2023 8:45,,714.4,93,82.63,243.86,136.31,158.6,714.4,Off-Peak
11/2/2023 9:00,,724.7,96.87,83.7,247.67,137.03,159.43,724.7,Off-Peak
11/2/2023 9:15,,729.07,97.05,83.98,249.98,136.23,161.83,729.07,Off-Peak
11/2/2023 9:30,,767.92,97.19,126.98,246.73,137.53,159.49,767.92,Off-Peak
11/2/2023 9:45,,856.89,97.28,211.42,248.9,139.07,160.22,856.89,Off-Peak
11/2/2023 10:00,,829.66,97.49,205.49,235.33,140.23,151.12,829.66,Off-Peak
11/2/2023 10:15,,839.21,97.5,207.06,238.94,140.9,154.81,839.21,Off-Peak
11/2/2023 10:30,,862.78,97.61,216.76,248.86,139.18,160.37,862.78,Off-Peak
11/2/2023 10:45,,862.27,97.65,217.35,248.83,137.66,160.78,862.27,Off-Peak
11/2/2023 11:00,,868.75,97.58,220.84,250.19,137.79,162.35,868.75,Off-Peak
11/2/2023 11:15,,895.88,97.54,232.41,259.66,137.29,168.98,895.88,Off-Peak
11/2/2023 11:30,,895.3,97.61,232.73,255.43,142.93,166.6,895.3,Off-Peak
11/2/2023 11:45,,887.42,97.54,230.22,252.12,143.47,164.07,887.42,Off-Peak
11/2/2023 12:00,,880.52,97.49,228.2,249.23,143.61,161.99,880.52,Off-Peak
11/2/2023 12:15,,874.45,97.55,225.48,247.22,143.61,160.59,874.45,Off-Peak
11/2/2023 12:30,,872.25,97.52,225.11,246.17,143.4,160.05,872.25,Off-Peak
11/2/2023 12:45,,868.3,97.54,223.71,244.43,143.65,158.97,868.3,Off-Peak
11/2/2023 13:00,,860.59,97.59,221.01,241.55,143.38,157.06,860.59,Off-Peak
11/2/2023 13:15,,837.27,97.65,211.62,233.32,143.59,151.09,837.27,Off-Peak
11/2/2023 13:30,,830.69,97.65,207.92,231.47,143.59,150.06,830.69,Off-Peak
11/2/2023 13:45,,819.8,97.59,204.16,227.07,143.64,147.34,819.8,Off-Peak
11/2/2023 14:00,,812.2,97.54,200.78,224.67,143.65,145.56,812.2,Off-Peak
11/2/2023 14:15,,809.84,97.59,200.14,223.81,143.63,144.67,809.84,Off-Peak
11/2/2023 14:30,,811.45,97.64,201.31,224.12,143.48,144.9,811.45,Off-Peak
11/2/2023 14:45,,802.61,97.58,197.53,224.15,138.64,144.71,802.61,Off-Peak
11/2/2023 15:00,,797.58,97.41,195.31,223.32,137.67,143.87,797.58,Off-Peak
11/2/2023 15:15,,796.99,97.43,195.95,222.58,137.6,143.43,796.99,Off-Peak
11/2/2023 15:30,,802.06,97.43,198.03,224.21,137.74,144.65,802.06,Off-Peak
11/2/2023 15:45,,807.11,97.37,199.3,226.99,137.51,145.94,807.11,Off-Peak
11/2/2023 16:00,,805.97,97.4,198.58,226.71,137.34,145.94,805.97,Off-Peak
11/2/2023 16:15,,805.92,97.26,198.12,226.7,137.8,146.04,805.92,Off-Peak
11/2/2023 16:30,,804.24,97.3,196.99,226.46,137.44,146.05,804.24,Off-Peak
11/2/2023 16:45,,804.06,97.2,197.18,226.18,137.68,145.82,804.06,Off-Peak
11/2/2023 17:00,,801.11,97.18,196.37,225.42,137.36,144.78,801.11,Off-Peak
11/2/2023 17:15,,794.25,97.26,193.16,223.24,137.26,143.33,794.25,Off-Peak
11/2/2023 17:30,,789.25,97.22,191.5,221.17,137.73,141.63,789.25,Off-Peak
11/2/2023 17:45,,783.65,97.19,190.16,218.78,137.31,140.21,783.65,Off-Peak
11/2/2023 18:00,,777,97.2,187.94,216.19,137.48,138.19,777,Off-Peak
11/2/2023 18:15,,763.96,97.06,182.91,211.56,137.49,134.94,763.96,Off-Peak
11/2/2023 18:30,,759.45,97.07,181.89,209.86,137.06,133.57,759.45,Off-Peak
11/2/2023 18:45,,755.97,96.98,180.51,208.45,137.89,132.14,755.97,Off-Peak
11/2/2023 19:00,,753.83,96.92,179.96,208.14,137.12,131.69,753.83,Off-Peak
11/2/2023 19:15,,742.17,96.81,172.46,205.38,137.88,129.64,742.17,Off-Peak
11/2/2023 19:30,,741.33,97.08,163.6,209.39,138.33,132.93,741.33,Off-Peak
11/2/2023 19:45,,737.13,94.39,162.53,209.75,137.74,132.72,737.13,Off-Peak
11/2/2023 20:00,,723.68,93.83,159.56,201.21,138.64,130.44,723.68,Off-Peak
11/2/2023 20:15,,542.12,92.16,163.33,17.92,136.61,132.1,542.12,Off-Peak
11/2/2023 20:30,,543.91,87.26,167.81,12.26,136.96,139.62,543.91,Off-Peak
11/2/2023 20:45,,522.33,87.14,148.58,12.08,137.95,136.58,522.33,Off-Peak
11/2/2023 21:00,,506.4,86.99,141.99,11.94,136.99,128.49,506.4,Off-Peak
11/2/2023 21:15,,482.67,86.76,128.55,11.47,138.07,117.82,482.67,Off-Peak
11/2/2023 21:30,,357.73,65.08,118.07,11.9,126.75,35.93,357.73,Off-Peak
11/2/2023 21:45,,175.68,51.7,113.87,7.23,1.97,0.91,175.68,Off-Peak
11/2/2023 22:00,,142.17,15.74,115.71,7.47,2.34,0.91,142.17,Off-Peak
11/2/2023 22:15,,125.52,6.23,110.18,6.82,1.4,0.89,125.52,Off-Peak
11/2/2023 22:30,,128.6,6.24,112.1,7.43,2.51,0.32,128.6,Off-Peak
11/2/2023 22:45,,130.16,6.18,115.09,6.77,1.7,0.42,130.16,Off-Peak
11/2/2023 23:00,,131.34,6.17,115.3,7.32,2,0.55,131.34,Off-Peak
11/2/2023 23:15,,132.08,6.19,116.48,6.85,2.3,0.26,132.08,Off-Peak
11/2/2023 23:30,,132.43,6.18,117.05,7.2,1.33,0.67,132.43,Off-Peak
11/2/2023 23:45,,133.19,6.22,117.35,7.01,2.52,0.09,133.19,Off-Peak
12/2/2023 0:00,,128.62,6.21,112.85,7.02,1.65,0.89,128.62,Off-Peak
12/2/2023 0:15,,127.69,5.51,112.98,6.92,1.66,0.62,127.69,Off-Peak
12/2/2023 0:30,,125.08,5.14,111.21,6.64,1.68,0.41,125.08,Off-Peak
12/2/2023 0:45,,125.74,5.96,111.23,6.43,1.62,0.5,125.74,Off-Peak
12/2/2023 1:00,,126.22,7.43,110.24,6.34,1.84,0.37,126.22,Off-Peak
12/2/2023 1:15,,128.21,6.55,112.73,7.14,1.57,0.22,128.21,Off-Peak
12/2/2023 1:30,,125.68,6.23,110.39,6.76,1.9,0.4,125.68,Off-Peak
12/2/2023 1:45,,126.53,6.22,110.17,7.25,2.39,0.5,126.53,Off-Peak
12/2/2023 2:00,,125.17,6.21,110.56,6.95,1.27,0.18,125.17,Off-Peak
12/2/2023 2:15,,126.13,6.19,109.7,7.1,2.44,0.7,126.13,Off-Peak
12/2/2023 2:30,,125.01,6.23,109.85,7.15,1.78,0,125.01,Off-Peak
12/2/2023 2:45,,125.76,6.22,109.92,6.88,1.86,0.88,125.76,Off-Peak
12/2/2023 3:00,,125.47,6.21,109.6,7.3,2.36,0,125.47,Off-Peak
12/2/2023 3:15,,123.36,6.16,108.36,6.72,1.4,0.72,123.36,Off-Peak
12/2/2023 3:30,,125.21,6.18,109.05,7.43,2.37,0.18,125.21,Off-Peak
12/2/2023 3:45,,125.55,6.2,110.31,6.77,1.8,0.47,125.55,Off-Peak
12/2/2023 4:00,,126.46,6.22,110.72,7.23,1.84,0.45,126.46,Off-Peak
12/2/2023 4:15,,126.93,6.22,111.22,6.95,2.32,0.22,126.93,Off-Peak
12/2/2023 4:30,,126.59,6.23,111.15,7.03,1.5,0.68,126.59,Off-Peak
12/2/2023 4:45,,126.54,6.22,110.92,7.11,2.29,0,126.54,Off-Peak
12/2/2023 5:00,,126.67,6.23,110.9,6.81,1.87,0.86,126.67,Off-Peak
12/2/2023 5:15,,126.7,6.25,111.27,7.34,1.78,0.06,126.7,Off-Peak
12/2/2023 5:30,,307.88,44.96,148.51,8.9,81.55,23.96,307.88,Off-Peak
12/2/2023 5:45,,596.02,76.77,225.1,10.35,132.58,151.22,596.02,Off-Peak
12/2/2023 6:00,,547.67,88.17,166.51,9.88,132.14,150.97,547.67,Off-Peak
12/2/2023 6:15,,494.61,88.07,130.85,10.31,132.17,133.21,494.61,Off-Peak
12/2/2023 6:30,,468.85,88.09,114.24,10.21,132.04,124.27,468.85,Off-Peak
12/2/2023 6:45,,455.72,88.04,107.11,10.14,132.52,117.91,455.72,Off-Peak
12/2/2023 7:00,,446.7,88.04,102.37,10.36,131.88,114.05,446.7,Off-Peak
12/2/2023 7:15,,473.6,88.1,115.08,9.91,132.02,128.49,473.6,Off-Peak
12/2/2023 7:30,,497.95,88.07,128.66,10.59,132.12,138.51,497.95,Off-Peak
12/2/2023 7:45,,505.85,88.18,134.09,9.94,131.96,141.68,505.85,Off-Peak
12/2/2023 8:00,,517.06,88.87,137.74,10.53,132.14,147.78,517.06,Off-Peak
12/2/2023 8:15,,548.39,89.43,157.32,10.08,131.79,159.77,548.39,Off-Peak
12/2/2023 8:30,,566.36,89.49,169.53,10.36,131.93,165.05,566.36,Off-Peak
12/2/2023 8:45,,584.73,89.73,183.27,10.27,131.67,169.79,584.73,Off-Peak
12/2/2023 9:00,,683.14,92.3,230.39,65.82,132.27,162.36,683.14,Off-Peak
12/2/2023 9:15,,858.12,95.43,223.67,241.37,136.43,161.22,858.12,Off-Peak
12/2/2023 9:30,,843.49,95.66,212.83,245.37,136.08,153.55,843.49,Off-Peak
12/2/2023 9:45,,810.1,95.62,197.94,233.69,136.14,146.71,810.1,Off-Peak
12/2/2023 10:00,,805.35,95.94,196,230.59,136.17,146.65,805.35,Off-Peak
12/2/2023 10:15,,812.26,97.49,197.76,231.47,136.21,149.33,812.26,Off-Peak
12/2/2023 10:30,,810.41,98.91,196.5,230.75,136.15,148.1,810.41,Off-Peak
12/2/2023 10:45,,812.45,98.65,197.2,231.87,136.08,148.65,812.45,Off-Peak
12/2/2023 11:00,,814.8,98.59,198.38,232.65,136.07,149.11,814.8,Off-Peak
12/2/2023 11:15,,821.64,98.55,200.36,235.48,135.95,151.3,821.64,Off-Peak
12/2/2023 11:30,,823.59,98.48,200.62,236.27,136.35,151.87,823.59,Off-Peak
12/2/2023 11:45,,822.06,98.43,200.88,236.31,136.11,150.33,822.06,Off-Peak
12/2/2023 12:00,,819.9,98.37,200.46,235.94,136.19,148.94,819.9,Off-Peak
12/2/2023 12:15,,820.98,98.44,200.47,236.09,136.28,149.7,820.98,Off-Peak
12/2/2023 12:30,,821.59,98.42,200.5,236.2,136,150.47,821.59,Off-Peak
12/2/2023 12:45,,821.27,98.43,199.77,235.86,136.5,150.71,821.27,Off-Peak
12/2/2023 13:00,,819.01,98.39,199.22,235.49,136.03,149.88,819.01,Off-Peak
12/2/2023 13:15,,816.14,98.35,198.94,234.98,136.01,147.86,816.14,Off-Peak
12/2/2023 13:30,,817.74,98.33,199.91,234.66,136.28,148.56,817.74,Off-Peak
12/2/2023 13:45,,818.84,98.37,200.26,234.71,135.84,149.66,818.84,Off-Peak
12/2/2023 14:00,,821.24,98.38,200.4,235.12,136.43,150.91,821.24,Off-Peak
12/2/2023 14:15,,819.83,98.32,200.48,234.62,135.85,150.56,819.83,Off-Peak
12/2/2023 14:30,,818.47,98.33,199.72,234.99,134.61,150.82,818.47,Off-Peak
12/2/2023 14:45,,808.88,98.18,195.59,234.53,131.34,149.24,808.88,Off-Peak
12/2/2023 15:00,,797.98,95.63,193.45,231.12,130.49,147.29,797.98,Off-Peak
12/2/2023 15:15,,793.27,95.6,192.12,228.72,130.97,145.86,793.27,Off-Peak
12/2/2023 15:30,,789.43,95.61,190.25,227.35,130.86,145.36,789.43,Off-Peak
12/2/2023 15:45,,784.33,95.57,188.92,225.15,130.55,144.14,784.33,Off-Peak
12/2/2023 16:00,,783.35,95.65,188.74,224.4,131.26,143.3,783.35,Off-Peak
12/2/2023 16:15,,779.8,95.59,187.68,223.74,130.23,142.56,779.8,Off-Peak
12/2/2023 16:30,,778.39,95.56,186.94,222.91,131.06,141.92,778.39,Off-Peak
12/2/2023 16:45,,776.84,95.61,187.15,222.39,131.08,140.61,776.84,Off-Peak
12/2/2023 17:00,,764.94,91.71,185.55,217.04,130.48,140.16,764.94,Off-Peak
12/2/2023 17:15,,763.8,89.82,186.24,215.03,131.39,141.32,763.8,Off-Peak
12/2/2023 17:30,,769.08,89.82,188.29,217.63,130.45,142.89,769.08,Off-Peak
12/2/2023 17:45,,758.36,89.8,184.1,216.71,127.47,140.28,758.36,Off-Peak
12/2/2023 18:00,,752.86,89.69,181.2,215.33,126,140.64,752.86,Off-Peak
12/2/2023 18:15,,750.89,89.62,180.98,214.55,125.3,140.44,750.89,Off-Peak
12/2/2023 18:30,,746.05,89.56,176.75,213.95,126.44,139.35,746.05,Off-Peak
12/2/2023 18:45,,729.77,89.38,162.99,212.79,126.07,138.54,729.77,Off-Peak
12/2/2023 19:00,,728.92,89.3,161.97,212.78,126.53,138.34,728.92,Off-Peak
12/2/2023 19:15,,729.52,89.31,162.24,212.77,126.97,138.23,729.52,Off-Peak
12/2/2023 19:30,,727.14,89.31,161.07,212.82,125.85,138.09,727.14,Off-Peak
12/2/2023 19:45,,723.99,89.15,158.18,212.12,127.07,137.47,723.99,Off-Peak
12/2/2023 20:00,,704.91,88.5,153.74,204.38,126.37,131.92,704.91,Off-Peak
12/2/2023 20:15,,579.92,86.9,162.38,202.56,108.11,19.97,579.92,Off-Peak
12/2/2023 20:30,,436.12,85.74,85.45,198.53,65.5,0.9,436.12,Off-Peak
12/2/2023 20:45,,418.87,85.59,56.54,217.55,58.29,0.9,418.87,Off-Peak
12/2/2023 21:00,,423.91,85.21,56.94,221.25,59.61,0.9,423.91,Off-Peak
12/2/2023 21:15,,431.97,85.01,56.83,230.94,59.03,0.16,431.97,Off-Peak
12/2/2023 21:30,,340.36,71.18,114.26,116.75,37.29,0.88,340.36,Off-Peak
12/2/2023 21:45,,196.34,50.48,139.39,3.95,2.45,0.07,196.34,Off-Peak
12/2/2023 22:00,,153.38,17.1,132.63,1.6,1.3,0.75,153.38,Off-Peak
12/2/2023 22:15,,166.81,5.77,156.79,1.61,2.46,0.18,166.81,Off-Peak
12/2/2023 22:30,,186.81,5.74,177.49,1.18,1.8,0.6,186.81,Off-Peak
12/2/2023 22:45,,190.01,5.74,180.6,1.46,1.91,0.3,190.01,Off-Peak
12/2/2023 23:00,,187.61,5.72,178.13,0.99,2.39,0.38,187.61,Off-Peak
12/2/2023 23:15,,172.87,5.67,163.8,1.47,1.4,0.53,172.87,Off-Peak
12/2/2023 23:30,,164.71,5.68,155.55,0.92,2.4,0.16,164.71,Off-Peak
12/2/2023 23:45,,160.09,5.71,150.4,1.46,1.77,0.75,160.09,Off-Peak
13/2/2023 0:00,,147,5.75,137.22,1.58,2.31,0.14,147,Off-Peak
13/2/2023 0:15,,159.26,4.72,137.24,10.22,5.46,1.62,159.26,Off-Peak
13/2/2023 0:30,,150.08,3.21,137,7.87,1.53,0.47,150.08,Off-Peak
13/2/2023 0:45,,151.57,3.4,137.82,8.02,1.64,0.69,151.57,Off-Peak
13/2/2023 1:00,,150.79,3.4,137.38,7.81,1.61,0.59,150.79,Off-Peak
13/2/2023 1:15,,151.57,3.18,138.06,8.29,1.55,0.49,151.57,Off-Peak
13/2/2023 1:30,,151.64,2.93,137.74,8.47,1.7,0.8,151.64,Off-Peak
13/2/2023 1:45,,150.69,2.91,137.21,8.79,1.48,0.3,150.69,Off-Peak
13/2/2023 2:00,,150.78,2.9,136.69,8.55,1.7,0.94,150.78,Off-Peak
13/2/2023 2:15,,150.25,2.93,136.39,9.03,1.56,0.34,150.25,Off-Peak
13/2/2023 2:30,,150.07,2.94,135.63,9.08,1.58,0.84,150.07,Off-Peak
13/2/2023 2:45,,149.3,2.93,135.3,8.99,1.65,0.43,149.3,Off-Peak
13/2/2023 3:00,,149.46,2.93,135.11,9.2,1.54,0.68,149.46,Off-Peak
13/2/2023 3:15,,148.93,2.94,134.87,8.89,1.64,0.59,148.93,Off-Peak
13/2/2023 3:30,,149.07,2.92,134.79,9.26,1.57,0.53,149.07,Off-Peak
13/2/2023 3:45,,150.7,2.92,136.59,8.87,1.59,0.73,150.7,Off-Peak
13/2/2023 4:00,,150.88,2.93,136.58,9.29,1.64,0.44,150.88,Off-Peak
13/2/2023 4:15,,151.25,2.92,137.12,8.88,1.56,0.77,151.25,Off-Peak
13/2/2023 4:30,,151.27,2.92,137.1,9.21,1.61,0.43,151.27,Off-Peak
13/2/2023 4:45,,151.13,2.93,136.88,8.98,1.59,0.75,151.13,Off-Peak
13/2/2023 5:00,,151.25,2.94,137.18,9.08,1.58,0.47,151.25,Off-Peak
13/2/2023 5:15,,160.87,5.86,140.89,10.9,2.55,0.67,160.87,Off-Peak
13/2/2023 5:30,,335.66,42.21,165.18,70.26,51.84,6.17,335.66,Off-Peak
13/2/2023 5:45,,1080.07,90.44,225.34,448.48,245.36,70.45,1080.07,Off-Peak
13/2/2023 6:00,,1675.89,97.19,242.61,823.94,338.46,173.69,1675.89,Off-Peak
13/2/2023 6:15,,1671.97,97.28,227.75,846.63,312.28,188.03,1671.97,Off-Peak
13/2/2023 6:30,,1609,97.27,189.09,831.27,309.11,182.26,1609,Off-Peak
13/2/2023 6:45,,1598.56,96.97,182.15,820.58,316.75,182.11,1598.56,Off-Peak
13/2/2023 7:00,,1625.94,96.9,183.38,839.58,321.91,184.17,1625.94,Off-Peak
13/2/2023 7:15,,1731.67,96.94,199.04,896.71,340.13,198.85,1731.67,Off-Peak
13/2/2023 7:30,,1729.35,96.86,196.58,886.28,335.83,213.8,1729.35,Off-Peak
13/2/2023 7:45,,1769.14,96.91,196.21,896.34,337.07,242.61,1769.14,Off-Peak
13/2/2023 8:00,,1781.04,97.25,195.18,914.26,329.71,244.64,1781.04,Off-Peak
13/2/2023 8:15,,1799.99,97.79,203.5,911.69,325.86,261.15,1799.99,Off-Peak
13/2/2023 8:30,,1850.45,98.51,218.48,931.07,331.84,270.55,1850.45,Off-Peak
13/2/2023 8:45,,1950.82,99.82,227.75,1010.56,342.14,270.55,1950.82,Off-Peak
13/2/2023 9:00,2007.74,,102.42,222.91,1067.8,347.61,267,2007.74,On-Peak
13/2/2023 9:15,2027.56,,102.79,224.13,1094.52,333.12,273,2027.56,On-Peak
13/2/2023 9:30,2084.3,,103.02,232.53,1111.83,359.97,276.95,2084.3,On-Peak
13/2/2023 9:45,2114.21,,103.07,242.27,1159.57,343.18,266.12,2114.21,On-Peak
13/2/2023 10:00,2159.08,,103.21,239.41,1227.28,327.89,261.29,2159.08,On-Peak
13/2/2023 10:15,2210.55,,103.16,234.06,1260.62,347.41,265.3,2210.55,On-Peak
13/2/2023 10:30,2239.34,,103.47,233.87,1294.14,352.19,255.67,2239.34,On-Peak
13/2/2023 10:45,2299.49,,102.75,249.98,1330.12,352.23,264.41,2299.49,On-Peak
13/2/2023 11:00,2022.02,,100.69,311.77,797.9,669.77,141.89,2022.02,On-Peak
13/2/2023 11:15,2129.87,,99.28,215.4,964.35,669.09,181.75,2129.87,On-Peak
13/2/2023 11:30,2280.67,,99.91,210.13,1053.47,669.04,248.12,2280.67,On-Peak
13/2/2023 11:45,2265.59,,101.43,205.62,1044.11,669.23,245.2,2265.59,On-Peak
13/2/2023 12:00,2235.43,,100.32,204.46,1024.66,670.43,235.56,2235.43,On-Peak
13/2/2023 12:15,1831.49,,99.92,209.98,747.96,670.85,102.78,1831.49,On-Peak
13/2/2023 12:30,2288.66,,99.92,270.41,996.48,670.82,251.03,2288.66,On-Peak
13/2/2023 12:45,2298.44,,99.91,381.33,1000.71,666.65,149.84,2298.44,On-Peak
13/2/2023 13:00,2097.32,,101.51,385.63,894.48,667.85,47.85,2097.32,On-Peak
13/2/2023 13:15,2397.69,,100.94,392.33,1023.29,669.77,211.36,2397.69,On-Peak
13/2/2023 13:30,2416.64,,101.57,396.72,1031.28,665.82,221.25,2416.64,On-Peak
13/2/2023 13:45,2416.26,,100.64,394.3,1034.36,666.21,220.75,2416.26,On-Peak
13/2/2023 14:00,2405.41,,99.98,390.89,1028.81,665.76,219.97,2405.41,On-Peak
13/2/2023 14:15,2398.69,,100,386.1,1025.95,666.27,220.37,2398.69,On-Peak
13/2/2023 14:30,2389.3,,100.27,382.75,1020.85,667.23,218.2,2389.3,On-Peak
13/2/2023 14:45,2383.39,,100.62,382.28,1015.1,666.67,218.72,2383.39,On-Peak
13/2/2023 15:00,2388.75,,100.28,383.25,1021.65,667.25,216.32,2388.75,On-Peak
13/2/2023 15:15,2378.99,,100.28,382.36,1012.23,667.18,216.94,2378.99,On-Peak
13/2/2023 15:30,2391.13,,100.04,384.2,1021.98,666.59,218.32,2391.13,On-Peak
13/2/2023 15:45,2379.31,,100.04,382.54,1011.24,667.5,217.99,2379.31,On-Peak
13/2/2023 16:00,2338.15,,100,375.93,980.95,668.82,212.45,2338.15,On-Peak
13/2/2023 16:15,2346.48,,100.01,378.09,980.47,669.45,218.46,2346.48,On-Peak
13/2/2023 16:30,2346.53,,99.99,380.43,981.76,669.74,214.61,2346.53,On-Peak
13/2/2023 16:45,2323.96,,99.43,377.12,967.62,668,211.79,2323.96,On-Peak
13/2/2023 17:00,2293.59,,97.19,366.88,949.48,667.78,212.26,2293.59,On-Peak
13/2/2023 17:15,2262.3,,97.16,355.85,931.98,666.26,211.05,2262.3,On-Peak
13/2/2023 17:30,2087.76,,97.19,350,954.34,477.33,208.9,2087.76,On-Peak
13/2/2023 17:45,1781.06,,97.05,355.99,981.85,145.83,200.34,1781.06,On-Peak
13/2/2023 18:00,1685.9,,97.11,357.38,861.82,175.16,194.43,1685.9,On-Peak
13/2/2023 18:15,1168.69,,97.12,278.76,422.88,193.42,176.51,1168.69,On-Peak
13/2/2023 18:30,973.82,,97.05,242.69,356.53,117.42,160.13,973.82,On-Peak
13/2/2023 18:45,892.2,,96.95,279.53,332.42,115.84,67.46,892.2,On-Peak
13/2/2023 19:00,847.81,,92.34,368.2,292.02,94.35,0.9,847.81,On-Peak
13/2/2023 19:15,866.4,,90.95,387.59,292.94,94.03,0.89,866.4,On-Peak
13/2/2023 19:30,865.71,,90.83,390.62,289.06,94.32,0.88,865.71,On-Peak
13/2/2023 19:45,874.51,,90.79,397.14,291.9,94.32,0.36,874.51,On-Peak
13/2/2023 20:00,856.44,,90.31,385,286.39,94.21,0.53,856.44,On-Peak
13/2/2023 20:15,833.59,,90.15,370.17,278.18,94.67,0.42,833.59,On-Peak
13/2/2023 20:30,801.19,,89.64,347.65,269.07,94.49,0.34,801.19,On-Peak
13/2/2023 20:45,550.38,,89.44,163.25,241.52,55.55,0.62,550.38,On-Peak
13/2/2023 21:00,511.05,,88.15,174.49,235.52,12.82,0.07,511.05,On-Peak
